,Piksi Time,Lat Piksi,Lon Piksi,Lat Mav,Lon Mav,Mag,Lamor,Laser
435,330595194.0,49.2562446594238,-122.92261505126999,49.2559791,-122.9223016,43012.417,330,0.13430693069306937
436,330595294.0,49.2562446594238,-122.92261505126999,49.2559798,-122.9223018625,43002.812000000005,195,0.13
437,330595394.0,49.2562446594238,-122.92261505126999,49.2559807,-122.9223022,43012.359000000004,320,0.13
438,330595494.0,49.2562446594238,-122.92261505126999,49.25598176842105,-122.92230303947368,43008.431,327,0.1283333333333338
439,330595594.0,49.2562446594238,-122.92261505126999,49.2559835,-122.9223044,43011.931,288,0.1203968253968256
440,330595694.0,49.2562446594238,-122.92261505126999,49.25598391666667,-122.92230492083333,43008.762,190,0.12
441,330595794.0,49.2562446594238,-122.92261505126999,49.2559843,-122.9223054,43011.65900000001,327,0.12
442,330595894.0,49.2562446594238,-122.92261505126999,49.25598535,-122.92230635,43009.03400000001,378,0.12
443,330595994.0,49.2562446594238,-122.92261505126999,49.2559864,-122.9223073,43008.373,391,0.12
444,330596094.0,49.2562446594238,-122.92261505126999,49.255986928571424,-122.92230778452382,43006.856,205,0.12
445,330596194.0,49.2562446594238,-122.92261505126999,49.2559876,-122.9223084,43008.723,303,0.12
446,330596294.0,49.2562446594238,-122.92261505126999,49.25598827789474,-122.92230887157895,43011.172999999995,444,0.12482233502538076
447,330596394.0,49.2562446594238,-122.92261505126999,49.2559899,-122.92231,43012.379,315,0.12989847715736064
448,330596494.0,49.2562446594238,-122.92261505126999,49.25599069059829,-122.9223105059829,43011.65900000001,259,0.15413793103448215
449,330596594.0,49.2562446594238,-122.92261505126999,49.2559924,-122.9223116,43011.852999999996,332,0.17876847290640333
450,330596694.0,49.2562446594238,-122.92261505126999,49.255993583999995,-122.922312414,43006.02,391,0.17525000000000013
451,330596794.0,49.2562446594238,-122.92261505126999,49.2559956,-122.9223138,43011.931,383,0.17025000000000012
452,330596894.0,49.2562446594238,-122.92261505126999,49.25599605769231,-122.92231404230769,43011.834,181,0.14311320754716966
453,330596994.0,49.2562446594238,-122.92261505126999,49.2559973,-122.9223147,43010.977999999996,420,0.11481132075471792
454,330597094.0,49.2562446594238,-122.92261505126999,49.25599741111111,-122.92231472222224,43006.098,273,0.11414999999999986
455,330597194.0,49.2562446594238,-122.92261505126999,49.2559978,-122.9223148,43010.454000000005,339,0.11914999999999985
456,330597294.0,49.2562446594238,-122.92261505126999,49.25599764819277,-122.92231464819277,43011.99,222,0.12
457,330597394.0,49.2562446594238,-122.92261505126999,49.2559972,-122.9223142,43011.153,371,0.12
458,330597494.0,49.2562446594238,-122.92261505126999,49.25599723853211,-122.92231422568807,43008.217000000004,183,0.12
459,330597594.0,49.2562446594238,-122.92261505126999,49.2559975,-122.9223144,43008.665,325,0.12
460,330597694.0,49.2562446594238,-122.92261505126999,49.25599741333333,-122.92231437523809,43004.852999999996,200,0.14616822429906504
461,330597794.0,49.2562446594238,-122.92261505126999,49.255996756363636,-122.9223142,43011.795,425,0.17887850467289748
462,330597894.0,49.2562446594238,-122.92261505126999,49.25599621090909,-122.9223142,43011.523,264,0.18676136363636356
463,330597995.0,49.2562446594238,-122.92261505126999,49.2559962,-122.9223142,43010.667,422,0.18102272727272728
464,330598094.0,49.2562446594238,-122.92261505126999,49.25599619207921,-122.92231423960395,43011.562000000005,364,0.1759296482412062
465,330598194.0,49.2562446594238,-122.92261505126999,49.2559961,-122.9223147,43011.037000000004,334,0.17090452261306538
466,330598294.0,49.2562446594238,-122.92261505126999,49.25599614954128,-122.92231474954129,43011.484000000004,295,0.14177339901477842
467,330598394.0,49.2562446594238,-122.92261505126999,49.25599697522936,-122.92231557522936,43011.27,339,0.11714285714285638
468,330598494.0,49.2562446594238,-122.92261505126999,49.25599824587156,-122.9223166678899,43011.27,144,0.11
469,330598594.0,49.2562446594238,-122.92261505126999,49.2559984,-122.9223168,43011.852999999996,361,0.11
470,330598694.0,49.2562446594238,-122.92261505126999,49.25599845963303,-122.92231685504586,43010.765,466,0.11
471,330598794.0,49.2562446594238,-122.92261505126999,49.25599965229358,-122.92231795596331,43011.737,298,0.11
